product_id,baseline_price,cost,avg_rating_last_30d,recent_complaints,competitor_avg_price,trend
5108,91.08,40.0,3.95,1,65–100,unclear
5109,51.26,27.0,4.25,2,44–52,stable
5110,128.68,75.0,3.87,14,109–140,negative
5111,48.22,27.0,4.36,2,44–52,stable
5112,179.48,143.0,4.11,2,160–190,stable
5113,129.43,75.0,3.97,13,109–140,negative
5114,179.54,143.0,3.91,6,160–190,stable
5115,250.43,110.0,4.87,0,unknown,rising?
5116,249.5,110.0,4.5,0,unknown,rising?
5117,178.25,143.0,3.73,5,160–190,stable
5118,177.54,143.0,4.17,5,160–190,stable
5119,180.79,143.0,4.21,6,160–190,stable
5120,130.04,75.0,4.02,12,109–140,negative
5121,90.6,40.0,4.28,1,65–100,unclear
5122,130.21,75.0,3.79,12,109–140,negative
5123,130.23,75.0,3.85,13,109–140,negative
5124,127.42,75.0,3.58,10,109–140,negative
5125,89.96,40.0,4.45,0,65–100,unclear
5126,159.5,95.0,2.95,19,130–180,negative?
5127,50.34,27.0,4.22,0,44–52,stable
5128,127.07,75.0,3.97,11,109–140,negative
5129,158.62,95.0,3.25,15,130–180,negative?
5130,51.62,27.0,4.27,3,44–52,stable
5131,129.35,75.0,3.85,12,109–140,negative
5132,88.3,40.0,4.07,2,65–100,unclear
5133,91.21,40.0,4.02,1,65–100,unclear
5134,251.71,110.0,4.64,2,unknown,rising?
5135,88.41,40.0,4.25,4,65–100,unclear
5136,161.06,95.0,2.91,17,130–180,negative?
5137,50.49,27.0,4.67,3,44–52,stable
5138,130.1,75.0,3.84,11,109–140,negative
5139,250.19,110.0,4.92,1,unknown,rising?
5140,161.45,95.0,2.97,15,130–180,negative?
5141,160.41,95.0,3.39,15,130–180,negative?
5142,90.88,40.0,4.06,2,65–100,unclear
5143,179.33,143.0,4.02,4,160–190,stable
5144,160.54,95.0,3.28,19,130–180,negative?
5145,48.42,27.0,4.18,4,44–52,stable
5146,160.41,95.0,3.33,19,130–180,negative?
5147,178.38,143.0,4.19,2,160–190,stable
5148,249.01,110.0,4.44,0,unknown,rising?
5149,177.98,143.0,4.12,5,160–190,stable
5150,249.82,110.0,4.82,2,unknown,rising?
5151,128.92,75.0,4.08,11,109–140,negative
5152,129.94,75.0,3.75,12,109–140,negative
5153,180.54,143.0,4.27,6,160–190,stable
5154,160.2,95.0,3.39,16,130–180,negative?
5155,160.88,95.0,3.19,14,130–180,negative?
5156,48.41,27.0,4.17,2,44–52,stable
5157,251.94,110.0,4.47,0,unknown,rising?
5158,249.14,110.0,4.84,2,unknown,rising?
5159,161.04,95.0,3.33,15,130–180,negative?
5160,90.31,40.0,4.29,3,65–100,unclear
5161,251.46,110.0,4.4,0,unknown,rising?
5162,90.68,40.0,4.09,0,65–100,unclear
5163,91.72,40.0,4.22,4,65–100,unclear
5164,88.13,40.0,3.93,3,65–100,unclear
5165,90.22,40.0,4.25,0,65–100,unclear
5166,160.39,95.0,2.94,15,130–180,negative?
5167,130.29,75.0,3.77,14,109–140,negative
5168,91.21,40.0,3.94,0,65–100,unclear
5169,179.69,143.0,3.91,2,160–190,stable
5170,48.34,27.0,4.25,0,44–52,stable
5171,129.8,75.0,3.94,11,109–140,negative
5172,180.06,143.0,4.27,6,160–190,stable
5173,129.8,75.0,3.51,13,109–140,negative
5174,89.06,40.0,4.44,3,65–100,unclear
5175,88.71,40.0,4.07,0,65–100,unclear
5176,51.91,27.0,4.39,4,44–52,stable
5177,179.24,143.0,4.03,7,160–190,stable
5178,88.67,40.0,4.45,3,65–100,unclear
5179,179.34,143.0,4.15,4,160–190,stable
5180,249.77,110.0,4.98,2,unknown,rising?
5181,180.74,143.0,4.08,2,160–190,stable
5182,89.96,40.0,4.11,4,65–100,unclear
5183,160.88,95.0,3.38,15,130–180,negative?
5184,251.98,110.0,4.53,0,unknown,rising?
5185,89.2,40.0,4.5,0,65–100,unclear
5186,179.67,143.0,3.93,2,160–190,stable
5187,89.57,40.0,4.23,3,65–100,unclear
5188,249.95,110.0,4.93,2,unknown,rising?
5189,128.39,75.0,3.76,9,109–140,negative
5190,249.71,110.0,4.41,2,unknown,rising?
5191,178.4,143.0,4.09,2,160–190,stable
5192,177.12,143.0,4.05,4,160–190,stable
5193,51.75,27.0,4.33,1,44–52,stable
5194,180.73,143.0,4.08,7,160–190,stable
5195,159.83,95.0,2.95,18,130–180,negative?
5196,128.71,75.0,3.74,14,109–140,negative
5197,160.49,95.0,3.1,18,130–180,negative?
5198,129.74,75.0,3.64,13,109–140,negative
5199,178.29,143.0,4.21,5,160–190,stable
5200,249.01,110.0,4.76,2,unknown,rising?
5201,159.87,95.0,3.0,16,130–180,negative?
5202,48.94,27.0,4.1,1,44–52,stable
5203,250.64,110.0,4.61,0,unknown,rising?
5204,250.29,110.0,4.79,3,unknown,rising?
5205,179.68,143.0,4.09,5,160–190,stable
5206,180.1,143.0,4.15,7,160–190,stable
5207,249.08,110.0,5.0,0,unknown,rising?
5208,249.83,110.0,4.5,0,unknown,rising?
5209,51.36,27.0,4.61,2,44–52,stable
5210,158.91,95.0,2.89,17,130–180,negative?
5211,49.65,27.0,4.21,5,44–52,stable
5212,50.55,27.0,4.3,0,44–52,stable
5213,130.54,75.0,3.89,12,109–140,negative
5214,49.14,27.0,4.7,2,44–52,stable
5215,248.16,110.0,4.83,0,unknown,rising?
5216,251.23,110.0,4.75,1,unknown,rising?
5217,129.06,75.0,3.99,14,109–140,negative
5218,180.14,143.0,3.93,5,160–190,stable
5219,90.15,40.0,4.45,3,65–100,unclear
5220,249.37,110.0,4.63,0,unknown,rising?
5221,51.61,27.0,4.22,3,44–52,stable
5222,130.43,75.0,4.04,9,109–140,negative
5223,129.41,75.0,3.79,11,109–140,negative
5224,51.41,27.0,4.45,1,44–52,stable
5225,160.07,95.0,2.82,15,130–180,negative?
5226,179.0,143.0,3.81,4,160–190,stable
5227,180.07,143.0,4.01,3,160–190,stable
5228,129.01,75.0,3.72,9,109–140,negative
5229,251.07,110.0,4.64,0,unknown,rising?
5230,88.93,40.0,4.14,1,65–100,unclear
5231,90.94,40.0,4.49,0,65–100,unclear
5232,128.66,75.0,4.1,9,109–140,negative
5233,91.94,40.0,4.28,0,65–100,unclear
5234,161.48,95.0,3.16,16,130–180,negative?
5235,250.19,110.0,4.89,0,unknown,rising?
5236,50.0,27.0,4.48,4,44–52,stable
5237,178.24,143.0,3.94,6,160–190,stable
5238,161.11,95.0,2.99,14,130–180,negative?
5239,89.13,40.0,3.91,0,65–100,unclear
5240,160.33,95.0,3.17,14,130–180,negative?
5241,130.52,75.0,3.87,14,109–140,negative
5242,160.24,95.0,2.88,15,130–180,negative?
5243,89.99,40.0,4.28,4,65–100,unclear
5244,88.19,40.0,4.39,0,65–100,unclear
5245,179.64,143.0,3.74,7,160–190,stable
5246,249.97,110.0,4.67,0,unknown,rising?
5247,128.03,75.0,3.59,13,109–140,negative
5248,49.82,27.0,4.31,0,44–52,stable
5249,49.25,27.0,4.49,2,44–52,stable
5250,158.58,95.0,2.96,14,130–180,negative?
5251,159.74,95.0,3.24,18,130–180,negative?
5252,130.75,75.0,3.98,13,109–140,negative
5253,50.28,27.0,4.59,1,44–52,stable
5254,159.67,95.0,3.23,18,130–180,negative?
5255,161.9,95.0,3.36,18,130–180,negative?
5256,89.37,40.0,4.11,1,65–100,unclear
5257,49.18,27.0,4.49,2,44–52,stable
5258,48.4,27.0,4.37,2,44–52,stable
5259,127.82,75.0,3.66,11,109–140,negative
5260,250.47,110.0,4.49,3,unknown,rising?
5261,90.59,40.0,3.98,0,65–100,unclear
5262,250.75,110.0,4.9,0,unknown,rising?
5263,178.31,143.0,4.13,2,160–190,stable
5264,91.72,40.0,4.07,4,65–100,unclear
5265,178.01,143.0,4.0,7,160–190,stable
5266,161.16,95.0,3.17,17,130–180,negative?
5267,248.19,110.0,4.42,2,unknown,rising?
5268,89.85,40.0,4.46,0,65–100,unclear
5269,88.91,40.0,4.37,3,65–100,unclear
5270,177.84,143.0,3.92,4,160–190,stable
5271,129.76,75.0,4.06,10,109–140,negative
5272,159.47,95.0,3.23,16,130–180,negative?
5273,177.09,143.0,4.11,6,160–190,stable
5274,179.99,143.0,3.92,2,160–190,stable
5275,251.81,110.0,4.82,0,unknown,rising?
5276,90.1,40.0,4.11,0,65–100,unclear
5277,89.26,40.0,4.31,4,65–100,unclear
5278,158.12,95.0,2.97,19,130–180,negative?
5279,158.19,95.0,3.23,18,130–180,negative?
5280,178.34,143.0,4.05,5,160–190,stable
5281,178.12,143.0,3.84,6,160–190,stable
5282,48.27,27.0,4.29,4,44–52,stable
5283,49.24,27.0,4.4,5,44–52,stable
5284,48.34,27.0,4.26,1,44–52,stable
5285,180.87,143.0,3.77,5,160–190,stable
5286,88.42,40.0,4.0,2,65–100,unclear
5287,88.93,40.0,4.35,0,65–100,unclear
5288,158.86,95.0,3.03,18,130–180,negative?
5289,179.41,143.0,3.72,3,160–190,stable
5290,128.92,75.0,3.59,11,109–140,negative
5291,90.07,40.0,4.0,0,65–100,unclear
5292,130.8,75.0,3.65,11,109–140,negative
5293,160.09,95.0,3.31,19,130–180,negative?
5294,130.73,75.0,3.96,10,109–140,negative
5295,179.18,143.0,3.8,7,160–190,stable
5296,51.93,27.0,4.31,3,44–52,stable
5297,49.4,27.0,4.17,0,44–52,stable
5298,51.39,27.0,4.59,4,44–52,stable
5299,89.29,40.0,4.25,1,65–100,unclear
5300,249.41,110.0,4.84,0,unknown,rising?
5301,91.56,40.0,4.22,4,65–100,unclear
5302,127.49,75.0,3.79,11,109–140,negative
5303,51.39,27.0,4.6,5,44–52,stable
5304,91.35,40.0,4.08,2,65–100,unclear
5305,180.45,143.0,3.71,4,160–190,stable
5306,158.17,95.0,3.36,18,130–180,negative?
5307,249.05,110.0,4.97,0,unknown,rising?
5308,249.57,110.0,5.0,2,unknown,rising?
5309,50.62,27.0,4.27,2,44–52,stable
5310,127.1,75.0,4.08,9,109–140,negative
5311,130.17,75.0,3.59,10,109–140,negative
5312,50.86,27.0,4.24,3,44–52,stable
5313,177.55,143.0,3.87,7,160–190,stable
5314,51.45,27.0,4.13,4,44–52,stable
5315,161.77,95.0,3.24,18,130–180,negative?
5316,128.12,75.0,3.63,12,109–140,negative
5317,179.8,143.0,3.89,2,160–190,stable
5318,179.71,143.0,4.07,4,160–190,stable
5319,88.09,40.0,4.2,3,65–100,unclear
5320,158.57,95.0,3.31,14,130–180,negative?
5321,249.07,110.0,4.41,2,unknown,rising?
5322,48.35,27.0,4.25,1,44–52,stable
5323,130.81,75.0,3.52,11,109–140,negative
5324,130.2,75.0,3.99,13,109–140,negative
5325,251.84,110.0,4.85,0,unknown,rising?
5326,159.91,95.0,3.36,16,130–180,negative?
5327,179.9,143.0,4.02,2,160–190,stable
5328,180.66,143.0,4.17,6,160–190,stable
5329,249.18,110.0,4.69,0,unknown,rising?
5330,91.54,40.0,3.9,2,65–100,unclear
5331,51.78,27.0,4.12,0,44–52,stable
5332,130.95,75.0,3.63,14,109–140,negative
5333,49.18,27.0,4.46,0,44–52,stable
5334,179.36,143.0,4.23,4,160–190,stable
5335,129.13,75.0,4.07,11,109–140,negative
5336,178.3,143.0,4.02,4,160–190,stable
5337,161.1,95.0,3.13,14,130–180,negative?
5338,48.67,27.0,4.41,0,44–52,stable
5339,178.7,143.0,3.88,3,160–190,stable
5340,161.16,95.0,3.17,15,130–180,negative?
5341,91.29,40.0,4.33,1,65–100,unclear
5342,251.46,110.0,4.41,1,unknown,rising?
5343,130.1,75.0,3.85,10,109–140,negative
5344,50.81,27.0,4.34,5,44–52,stable
5345,179.3,143.0,4.13,6,160–190,stable
5346,50.68,27.0,4.43,2,44–52,stable
5347,129.31,75.0,3.89,12,109–140,negative
5348,177.73,143.0,3.71,7,160–190,stable
5349,129.35,75.0,3.6,13,109–140,negative
5350,248.59,110.0,4.82,3,unknown,rising?
5351,179.82,143.0,4.09,3,160–190,stable
5352,161.25,95.0,3.4,14,130–180,negative?
5353,250.32,110.0,4.64,0,unknown,rising?
5354,248.01,110.0,4.44,2,unknown,rising?
5355,178.05,143.0,3.72,5,160–190,stable
5356,48.56,27.0,4.2,5,44–52,stable
5357,159.4,95.0,3.01,15,130–180,negative?
5358,159.34,95.0,3.29,15,130–180,negative?
5359,248.02,110.0,4.46,2,unknown,rising?
5360,160.87,95.0,3.05,19,130–180,negative?
5361,48.81,27.0,4.54,3,44–52,stable
5362,50.1,27.0,4.3,3,44–52,stable
5363,128.92,75.0,3.85,14,109–140,negative
5364,251.89,110.0,4.68,0,unknown,rising?
5365,158.02,95.0,2.86,14,130–180,negative?
5366,90.25,40.0,3.91,0,65–100,unclear
5367,88.6,40.0,4.22,2,65–100,unclear
5368,251.59,110.0,4.65,2,unknown,rising?
5369,88.09,40.0,4.35,3,65–100,unclear
5370,89.49,40.0,4.23,0,65–100,unclear
5371,130.75,75.0,3.62,10,109–140,negative
5372,179.83,143.0,3.92,2,160–190,stable
5373,249.73,110.0,4.95,0,unknown,rising?
5374,158.21,95.0,3.2,19,130–180,negative?
5375,251.76,110.0,4.64,3,unknown,rising?
5376,178.6,143.0,4.17,7,160–190,stable
5377,249.36,110.0,4.79,3,unknown,rising?
5378,250.02,110.0,4.63,0,unknown,rising?
5379,177.11,143.0,3.8,6,160–190,stable
5380,130.84,75.0,3.51,9,109–140,negative
5381,128.97,75.0,3.91,10,109–140,negative
5382,251.04,110.0,4.77,1,unknown,rising?
5383,248.37,110.0,4.59,1,unknown,rising?
5384,177.34,143.0,4.1,5,160–190,stable
5385,249.96,110.0,4.75,2,unknown,rising?
5386,128.49,75.0,3.92,13,109–140,negative
5387,50.09,27.0,4.66,2,44–52,stable
5388,50.06,27.0,4.54,3,44–52,stable
5389,248.26,110.0,4.97,3,unknown,rising?
5390,49.81,27.0,4.52,5,44–52,stable
5391,159.42,95.0,3.1,15,130–180,negative?
5392,89.8,40.0,3.9,4,65–100,unclear
5393,50.68,27.0,4.54,3,44–52,stable
5394,177.42,143.0,3.76,4,160–190,stable
5395,89.6,40.0,4.0,2,65–100,unclear
5396,48.41,27.0,4.18,3,44–52,stable
5397,251.0,110.0,4.55,1,unknown,rising?
5398,177.64,143.0,4.18,4,160–190,stable
5399,249.46,110.0,4.7,3,unknown,rising?
5400,178.08,143.0,4.05,5,160–190,stable
5401,251.48,110.0,4.78,0,unknown,rising?
5402,177.07,143.0,3.92,2,160–190,stable
5403,179.4,143.0,4.19,4,160–190,stable
5404,90.25,40.0,4.46,3,65–100,unclear
5405,88.93,40.0,4.27,0,65–100,unclear
5406,90.55,40.0,4.26,4,65–100,unclear
5407,88.43,40.0,4.14,0,65–100,unclear
5408,88.66,40.0,4.34,4,65–100,unclear
5409,91.67,40.0,4.19,4,65–100,unclear
5410,251.66,110.0,4.45,0,unknown,rising?
5411,251.92,110.0,4.87,0,unknown,rising?
5412,180.87,143.0,3.95,6,160–190,stable
5413,178.05,143.0,4.1,4,160–190,stable
5414,130.09,75.0,3.68,10,109–140,negative
5415,249.95,110.0,4.99,0,unknown,rising?
5416,160.84,95.0,2.87,14,130–180,negative?
5417,251.93,110.0,4.54,0,unknown,rising?
5418,88.61,40.0,4.2,2,65–100,unclear
5419,251.47,110.0,4.82,1,unknown,rising?
5420,49.59,27.0,4.27,1,44–52,stable
5421,48.64,27.0,4.6,4,44–52,stable
5422,161.78,95.0,2.81,18,130–180,negative?
5423,91.48,40.0,4.25,4,65–100,unclear
5424,178.94,143.0,3.96,2,160–190,stable
5425,158.28,95.0,2.95,17,130–180,negative?
5426,88.91,40.0,4.38,1,65–100,unclear
5427,48.82,27.0,4.63,2,44–52,stable
5428,178.15,143.0,3.8,2,160–190,stable
5429,177.24,143.0,3.98,7,160–190,stable
5430,49.3,27.0,4.65,4,44–52,stable
5431,90.26,40.0,4.3,0,65–100,unclear
5432,250.64,110.0,4.92,2,unknown,rising?
5433,49.41,27.0,4.11,2,44–52,stable
5434,180.59,143.0,3.99,5,160–190,stable
5435,251.66,110.0,4.54,0,unknown,rising?
5436,180.71,143.0,3.88,7,160–190,stable
5437,128.98,75.0,3.69,12,109–140,negative
5438,49.45,27.0,4.66,2,44–52,stable
5439,177.81,143.0,3.96,6,160–190,stable
5440,48.05,27.0,4.65,4,44–52,stable
5441,127.63,75.0,3.72,9,109–140,negative
5442,127.93,75.0,3.6,11,109–140,negative
5443,88.82,40.0,4.45,2,65–100,unclear
5444,49.05,27.0,4.4,3,44–52,stable
5445,159.59,95.0,2.85,14,130–180,negative?
5446,127.8,75.0,3.61,9,109–140,negative
5447,248.44,110.0,4.5,2,unknown,rising?
5448,50.14,27.0,4.32,3,44–52,stable
5449,161.75,95.0,3.34,17,130–180,negative?
5450,88.68,40.0,4.43,1,65–100,unclear
5451,128.37,75.0,3.88,10,109–140,negative
5452,248.83,110.0,4.82,1,unknown,rising?
5453,51.22,27.0,4.55,1,44–52,stable
5454,180.61,143.0,3.99,4,160–190,stable
5455,90.16,40.0,4.17,0,65–100,unclear
5456,178.1,143.0,3.73,3,160–190,stable
5457,51.79,27.0,4.44,4,44–52,stable
5458,160.98,95.0,3.4,14,130–180,negative?
5459,91.34,40.0,4.2,0,65–100,unclear
5460,158.72,95.0,3.08,15,130–180,negative?
5461,178.79,143.0,3.88,4,160–190,stable
5462,251.34,110.0,4.48,0,unknown,rising?
5463,178.83,143.0,3.73,4,160–190,stable
5464,177.56,143.0,4.22,2,160–190,stable
5465,177.42,143.0,4.25,7,160–190,stable
5466,48.29,27.0,4.56,4,44–52,stable
5467,128.15,75.0,3.83,10,109–140,negative
5468,128.67,75.0,3.81,10,109–140,negative
5469,88.31,40.0,4.43,4,65–100,unclear
5470,158.33,95.0,2.82,19,130–180,negative?
5471,159.92,95.0,2.81,14,130–180,negative?
5472,129.18,75.0,3.53,12,109–140,negative
5473,161.34,95.0,3.32,17,130–180,negative?
5474,180.28,143.0,3.94,7,160–190,stable
5475,129.29,75.0,4.1,11,109–140,negative
5476,177.16,143.0,4.21,3,160–190,stable
5477,128.95,75.0,3.5,9,109–140,negative
5478,179.2,143.0,3.85,7,160–190,stable
5479,179.11,143.0,3.73,3,160–190,stable
5480,51.56,27.0,4.21,1,44–52,stable
5481,160.32,95.0,3.08,14,130–180,negative?
5482,248.91,110.0,4.59,0,unknown,rising?
5483,90.34,40.0,3.9,0,65–100,unclear
5484,160.6,95.0,3.02,19,130–180,negative?
5485,159.55,95.0,2.88,18,130–180,negative?
5486,49.31,27.0,4.26,5,44–52,stable
5487,90.56,40.0,4.15,0,65–100,unclear
5488,177.48,143.0,4.29,3,160–190,stable
5489,160.4,95.0,3.24,15,130–180,negative?
5490,158.14,95.0,2.94,17,130–180,negative?
5491,158.56,95.0,3.14,19,130–180,negative?
5492,91.64,40.0,4.26,0,65–100,unclear
5493,91.07,40.0,4.11,0,65–100,unclear
5494,181.0,143.0,3.88,4,160–190,stable
5495,250.01,110.0,4.9,3,unknown,rising?
5496,180.63,143.0,3.81,7,160–190,stable
5497,158.13,95.0,3.02,14,130–180,negative?
5498,177.93,143.0,4.12,3,160–190,stable
5499,89.17,40.0,4.2,0,65–100,unclear
5500,159.89,95.0,2.95,19,130–180,negative?
5501,248.66,110.0,4.68,2,unknown,rising?
5502,128.0,75.0,3.8,12,109–140,negative
5503,159.07,95.0,3.34,16,130–180,negative?
5504,130.78,75.0,3.87,14,109–140,negative
5505,88.95,40.0,4.46,1,65–100,unclear
5506,88.21,40.0,4.37,1,65–100,unclear
5507,50.15,27.0,4.7,1,44–52,stable
5508,90.67,40.0,4.08,0,65–100,unclear
5509,127.07,75.0,3.85,9,109–140,negative
5510,89.7,40.0,4.39,3,65–100,unclear
5511,161.83,95.0,3.11,17,130–180,negative?
5512,90.22,40.0,4.34,1,65–100,unclear
5513,89.75,40.0,4.01,0,65–100,unclear
5514,251.41,110.0,4.52,3,unknown,rising?
5515,160.18,95.0,2.96,16,130–180,negative?
5516,251.18,110.0,4.89,0,unknown,rising?
5517,248.71,110.0,4.81,0,unknown,rising?
5518,249.17,110.0,4.49,2,unknown,rising?
5519,159.85,95.0,2.87,16,130–180,negative?
5520,249.55,110.0,4.51,3,unknown,rising?
5521,161.45,95.0,3.22,17,130–180,negative?
5522,160.18,95.0,3.19,16,130–180,negative?
5523,248.04,110.0,4.6,0,unknown,rising?
5524,88.04,40.0,4.32,3,65–100,unclear
5525,51.17,27.0,4.47,2,44–52,stable
5526,160.5,95.0,3.13,18,130–180,negative?
5527,89.02,40.0,4.35,0,65–100,unclear
5528,130.13,75.0,3.59,10,109–140,negative
5529,249.05,110.0,4.68,0,unknown,rising?
5530,128.66,75.0,3.54,13,109–140,negative
5531,130.45,75.0,3.81,9,109–140,negative
5532,251.85,110.0,4.46,0,unknown,rising?
5533,180.47,143.0,4.28,3,160–190,stable
5534,161.09,95.0,2.84,16,130–180,negative?
5535,51.37,27.0,4.11,4,44–52,stable
5536,51.5,27.0,4.21,2,44–52,stable
5537,161.24,95.0,3.32,15,130–180,negative?
5538,90.25,40.0,4.36,0,65–100,unclear
5539,179.18,143.0,3.7,3,160–190,stable
5540,249.49,110.0,4.59,1,unknown,rising?
5541,129.69,75.0,3.58,12,109–140,negative
5542,50.85,27.0,4.28,2,44–52,stable
5543,88.77,40.0,4.07,2,65–100,unclear
5544,88.95,40.0,4.3,2,65–100,unclear
5545,130.03,75.0,3.77,12,109–140,negative
5546,178.94,143.0,3.78,7,160–190,stable
5547,248.96,110.0,4.55,0,unknown,rising?
5548,178.1,143.0,4.22,5,160–190,stable
5549,251.64,110.0,4.89,1,unknown,rising?
5550,161.09,95.0,2.84,17,130–180,negative?
5551,129.72,75.0,3.61,9,109–140,negative
5552,51.48,27.0,4.4,5,44–52,stable
5553,178.84,143.0,3.7,2,160–190,stable
5554,179.48,143.0,4.27,5,160–190,stable
5555,130.93,75.0,3.63,11,109–140,negative
5556,128.67,75.0,3.6,14,109–140,negative
5557,177.28,143.0,3.9,5,160–190,stable
5558,51.1,27.0,4.46,4,44–52,stable
5559,51.22,27.0,4.38,2,44–52,stable
5560,88.59,40.0,4.37,0,65–100,unclear
5561,251.28,110.0,4.96,0,unknown,rising?
5562,180.24,143.0,3.83,5,160–190,stable
5563,160.24,95.0,3.09,19,130–180,negative?
5564,51.63,27.0,4.37,3,44–52,stable
5565,128.27,75.0,3.86,9,109–140,negative
5566,91.25,40.0,4.25,4,65–100,unclear
5567,251.99,110.0,4.58,0,unknown,rising?
5568,130.55,75.0,3.57,14,109–140,negative
5569,129.21,75.0,3.93,10,109–140,negative
5570,129.91,75.0,3.78,14,109–140,negative
5571,161.78,95.0,3.3,16,130–180,negative?
5572,88.2,40.0,4.43,2,65–100,unclear
5573,90.24,40.0,4.13,0,65–100,unclear
5574,161.02,95.0,3.28,19,130–180,negative?
5575,88.4,40.0,4.04,1,65–100,unclear
5576,251.43,110.0,4.59,1,unknown,rising?
5577,180.05,143.0,3.76,2,160–190,stable
5578,51.0,27.0,4.46,5,44–52,stable
5579,129.42,75.0,3.65,12,109–140,negative
5580,49.54,27.0,4.44,1,44–52,stable
5581,178.06,143.0,3.93,6,160–190,stable
5582,161.77,95.0,2.93,18,130–180,negative?
5583,249.17,110.0,4.67,2,unknown,rising?
5584,251.94,110.0,4.5,0,unknown,rising?
5585,129.68,75.0,3.85,11,109–140,negative
5586,178.39,143.0,3.74,4,160–190,stable
5587,127.31,75.0,3.51,14,109–140,negative
5588,90.77,40.0,4.3,2,65–100,unclear
5589,160.72,95.0,2.94,19,130–180,negative?
5590,248.89,110.0,4.5,0,unknown,rising?
5591,90.33,40.0,4.43,0,65–100,unclear
5592,158.25,95.0,2.82,19,130–180,negative?
5593,160.0,95.0,3.3,14,130–180,negative?
5594,89.81,40.0,4.07,1,65–100,unclear
5595,179.92,143.0,3.89,7,160–190,stable
5596,90.57,40.0,4.0,2,65–100,unclear
5597,128.98,75.0,3.62,9,109–140,negative
5598,89.24,40.0,3.93,4,65–100,unclear
5599,248.73,110.0,4.86,0,unknown,rising?
5600,248.13,110.0,4.97,0,unknown,rising?
5601,89.96,40.0,4.21,3,65–100,unclear
5602,49.04,27.0,4.32,2,44–52,stable
5603,177.65,143.0,4.16,3,160–190,stable
5604,88.79,40.0,4.07,2,65–100,unclear
5605,250.1,110.0,4.8,3,unknown,rising?
5606,178.24,143.0,4.13,7,160–190,stable
5607,129.55,75.0,3.51,10,109–140,negative
5608,251.02,110.0,4.61,0,unknown,rising?
5609,49.19,27.0,4.44,3,44–52,stable
5610,180.64,143.0,4.21,2,160–190,stable
5611,49.33,27.0,4.36,4,44–52,stable
5612,177.19,143.0,3.75,5,160–190,stable
5613,90.83,40.0,4.14,0,65–100,unclear
5614,178.89,143.0,3.74,5,160–190,stable
5615,158.26,95.0,3.09,17,130–180,negative?
5616,178.02,143.0,4.06,5,160–190,stable
5617,248.09,110.0,4.41,3,unknown,rising?
5618,91.04,40.0,4.13,0,65–100,unclear
5619,180.61,143.0,4.21,5,160–190,stable
5620,48.0,27.0,4.4,4,44–52,stable
5621,48.84,27.0,4.47,3,44–52,stable
5622,88.93,40.0,4.07,0,65–100,unclear
5623,127.27,75.0,4.02,12,109–140,negative
5624,91.3,40.0,4.49,3,65–100,unclear
