product_id,title,category,price,cost,attributes,description
3685,3pc Cook Set – Steel,Kitchen ,250,??,material=stl; weight=2.5kg,ชุดหม้อสแตนเลส 3 ชิ้น
3686,Slim Fit T-shirt,Menswear,49.99,27,color=black; size=L,Same model as 101?
3687,Kids Sneakers,Shoes/Kids,179 SAR,143 SAR,"color=red, size=32",
3688,Slim Fti T-shirt,Clothes > Mens,49.99,unknown,color=blk; size=L,A popular mens shirt made of cottn.
3689,3pc Cook Set – Steel,Kitchen ,250,??,material=stl; weight=2.5kg,ชุดหม้อสแตนเลส 3 ชิ้น
3690,Portable Blender,Home Appliances,Unclear,95,500ml,Rechargeable blender (but cable missing?).
3691,3pc Cook Set – Steel,Kitchen ,250,??,material=stl; weight=2.5kg,ชุดหม้อสแตนเลส 3 ชิ้น
3692,3pc Cook Set – Steel,Kitchen ,250,??,material=stl; weight=2.5kg,ชุดหม้อสแตนเลส 3 ชิ้น
3693,Kids Sneakers,Shoes/Kids,179 SAR,143 SAR,"color=red, size=32",
3694,Wireless EarBud Pro,,129,75,bt=5; battery_life=5-6 hrs?,Premium earbuds. Noise canselling. Some customers reported issues.
3695,Kids Sneakers,Shoes/Kids,179 SAR,143 SAR,"color=red, size=32",
3696,Coffee Press,Kitchen & Dining,ninety,40,capacity=1L??,1-liter French press. Maybe borosilcate?
3697,Foldable Table,,399,280,,Foldable wooden table 120cm x 60cm. Might be pine or beech wood.
3698,Slim Fti T-shirt,Clothes > Mens,49.99,unknown,color=blk; size=L,A popular mens shirt made of cottn.
3699,3pc Cook Set – Steel,Kitchen ,250,??,material=stl; weight=2.5kg,ชุดหม้อสแตนเลส 3 ชิ้น
3700,3pc Cook Set – Steel,Kitchen ,250,??,material=stl; weight=2.5kg,ชุดหม้อสแตนเลส 3 ชิ้น
3701,Kids Sneakers,Shoes/Kids,179 SAR,143 SAR,"color=red, size=32",
3702,Foldable Table,,399,280,,Foldable wooden table 120cm x 60cm. Might be pine or beech wood.
3703,Slim Fit T-shirt,Menswear,49.99,27,color=black; size=L,Same model as 101?
3704,Coffee Press,Kitchen & Dining,ninety,40,capacity=1L??,1-liter French press. Maybe borosilcate?
3705,3pc Cook Set – Steel,Kitchen ,250,??,material=stl; weight=2.5kg,ชุดหม้อสแตนเลส 3 ชิ้น
3706,Slim Fit T-shirt,Menswear,49.99,27,color=black; size=L,Same model as 101?
3707,Wireless EarBud Pro,,129,75,bt=5; battery_life=5-6 hrs?,Premium earbuds. Noise canselling. Some customers reported issues.
3708,Portable Blender,Home Appliances,Unclear,95,500ml,Rechargeable blender (but cable missing?).
3709,Kids Sneakers,Shoes/Kids,179 SAR,143 SAR,"color=red, size=32",
3710,Portable Blender,Home Appliances,Unclear,95,500ml,Rechargeable blender (but cable missing?).
3711,Slim Fti T-shirt,Clothes > Mens,49.99,unknown,color=blk; size=L,A popular mens shirt made of cottn.
3712,Slim Fit T-shirt,Menswear,49.99,27,color=black; size=L,Same model as 101?
3713,3pc Cook Set – Steel,Kitchen ,250,??,material=stl; weight=2.5kg,ชุดหม้อสแตนเลส 3 ชิ้น
3714,Portable Blender,Home Appliances,Unclear,95,500ml,Rechargeable blender (but cable missing?).
3715,3pc Cook Set – Steel,Kitchen ,250,??,material=stl; weight=2.5kg,ชุดหม้อสแตนเลส 3 ชิ้น Customer said: 'ok quality'.
3716,Kids Sneakers,Shoes/Kids,179 SAR,143 SAR,"color=red, size=32", Customer said: 'ok quality'.
3717,3pc Cook Set – Steel,Kitchen ,250,??,material=stl; weight=2.5kg,ชุดหม้อสแตนเลส 3 ชิ้น
3718,Kids Sneakers,Shoes/Kids,179 SAR,143 SAR,"color=red, size=32",
3719,Foldable Table,,399,280,,Foldable wooden table 120cm x 60cm. Might be pine or beech wood.
3720,Wireless EarBud Pro,,129,75,bt=5; battery_life=5-6 hrs?,Premium earbuds. Noise canselling. Some customers reported issues.
3721,Kids Sneakers,Shoes/Kids,179 SAR,143 SAR,"color=red, size=32",
3722,Foldable Table,,399,280,,Foldable wooden table 120cm x 60cm. Might be pine or beech wood.
3723,Portable Blender,Home Appliances,Unclear,95,500ml,Rechargeable blender (but cable missing?). Customer said: 'ok quality'.
3724,Slim Fti T-shirt,Clothes > Mens,49.99,unknown,color=blk; size=L,A popular mens shirt made of cottn. Customer said: 'ok quality'.
3725,Foldable Table,,399,280,,Foldable wooden table 120cm x 60cm. Might be pine or beech wood.
3726,Coffee Press,Kitchen & Dining,ninety,40,capacity=1L??,1-liter French press. Maybe borosilcate?
3727,Foldable Table,,399,280,,Foldable wooden table 120cm x 60cm. Might be pine or beech wood.
3728,Slim Fti Tee,Clothes > Mens,49.99,unknown,color=blk; size=L,A popular mens shirt made of cottn.
3729,Slim Fit Tee,Menswear,49.99,27,color=black; size=L,Same model as 101?
3730,Slim Fti Tee,Clothes > Mens,49.99,unknown,color=blk; size=L,A popular mens shirt made of cottn. Customer said: 'ok quality'.
3731,Coffee Press,Kitchen & Dining,ninety,40,capacity=1L??,1-liter French press. Maybe borosilcate?
3732,Kids Sneakers,Shoes/Kids,179 SAR,143 SAR,"color=red, size=32",
3733,Coffee Press,Kitchen & Dining,ninety,40,capacity=1L??,1-liter French press. Maybe borosilcate?
3734,Slim Fit T-shirt,Menswear,49.99,27,color=black; size=L,Same model as 101?
3735,3pc Cook Set – Steel,Kitchen ,250,??,material=stl; weight=2.5kg,ชุดหม้อสแตนเลส 3 ชิ้น
3736,3pc Cook Set – Steel,Kitchen ,250,??,material=stl; weight=2.5kg,ชุดหม้อสแตนเลส 3 ชิ้น
3737,Wireless EarBud Pro,,129,75,bt=5; battery_life=5-6 hrs?,Premium earbuds. Noise canselling. Some customers reported issues.
3738,Coffee Press,Kitchen & Dining,ninety,40,capacity=1L??,1-liter French press. Maybe borosilcate?
3739,Foldable Table,,399,280,,Foldable wooden table 120cm x 60cm. Might be pine or beech wood.
3740,Kids Sneakers,Shoes/Kids,179 SAR,143 SAR,"color=red, size=32",
3741,Coffee Press,Kitchen & Dining,ninety,40,capacity=1L??,1-liter French press. Maybe borosilcate? Customer said: 'ok quality'.
3742,Coffee Press,Kitchen & Dining,ninety,40,capacity=1L??,1-liter French press. Maybe borosilcate? Customer said: 'ok quality'.
3743,Coffee Press,Kitchen & Dining,ninety,40,capacity=1L??,1-liter French press. Maybe borosilcate?
3744,Portable Blender,Home Appliances,Unclear,95,500ml,Rechargeable blender (but cable missing?).
3745,Wireless EarBud Pro,,129,75,bt=5; battery_life=5-6 hrs?,Premium earbuds. Noise canselling. Some customers reported issues.
3746,3pc Cook Set – Steel,Kitchen ,250,??,material=stl; weight=2.5kg,ชุดหม้อสแตนเลส 3 ชิ้น
3747,Slim Fit Tee,Menswear,49.99,27,color=black; size=L,Same model as 101?
3748,Slim Fit T-shirt,Menswear,49.99,27,color=black; size=L,Same model as 101?
3749,Slim Fti T-shirt,Apparel/Men,49.99,unknown,color=blk; size=L,A popular mens shirt made of cottn.
3750,Kids Sneakers,Shoes/Kids,179 SAR,143 SAR,"color=red, size=32",
3751,Foldable Table,,399,280,,Foldable wooden table 120cm x 60cm. Might be pine or beech wood.
3752,3pc Cook Set – Steel,Kitchen ,250,??,material=stl; weight=2.5kg,ชุดหม้อสแตนเลส 3 ชิ้น
3753,3pc Cook Set – Steel,Kitchen ,250,??,material=stl; weight=2.5kg,ชุดหม้อสแตนเลส 3 ชิ้น
3754,Coffee Press,Kitchen & Dining,ninety,40,capacity=1L??,1-liter French press. Maybe borosilcate?
3755,Slim Fit T-shirt,Menswear,49.99,27,color=black; size=L,Same model as 101?
3756,3pc Cook Set – Steel,Kitchen ,250,??,material=stl; weight=2.5kg,ชุดหม้อสแตนเลส 3 ชิ้น
3757,Kids Sneakers,Shoes/Kids,179 SAR,143 SAR,"color=red, size=32",
3758,Coffee Press,Kitchen & Dining,ninety,40,capacity=1L??,1-liter French press. Maybe borosilcate?
3759,Kids Sneakers,Shoes/Kids,179 SAR,143 SAR,"color=red, size=32",
3760,Wireless EarBud Pro,,129,75,bt=5; battery_life=5-6 hrs?,Premium earbuds. Noise canselling. Some customers reported issues.
3761,Coffee Press,Kitchen & Dining,ninety,40,capacity=1L??,1-liter French press. Maybe borosilcate?
3762,3pc Cook Set – Steel,Kitchen ,250,??,material=stl; weight=2.5kg,ชุดหม้อสแตนเลส 3 ชิ้น
3763,Wireless EarBud Pro,,129,75,bt=5; battery_life=5-6 hrs?,Premium earbuds. Noise canselling. Some customers reported issues.
3764,Kids Sneakers,Shoes/Kids,179 SAR,143 SAR,"color=red, size=32",
3765,Coffee Press,Kitchen & Dining,ninety,40,capacity=1L??,1-liter French press. Maybe borosilcate?
3766,Portable Blender,Home Appliances,Unclear,95,500ml,Rechargeable blender (but cable missing?).
3767,Kids Sneakers,Shoes/Kids,179 SAR,143 SAR,"color=red, size=32",
3768,Foldable Table,,399,280,,Foldable wooden table 120cm x 60cm. Might be pine or beech wood. Customer said: 'ok quality'.
3769,Slim Fti T-shirt,Clothes > Mens,49.99,unknown,color=blk; size=L,A popular mens shirt made of cottn.
3770,Coffee Press,Kitchen & Dining,ninety,40,capacity=1L??,1-liter French press. Maybe borosilcate?
3771,Foldable Table,,399,280,,Foldable wooden table 120cm x 60cm. Might be pine or beech wood.
3772,Slim Fti Tee,Apparel/Men,49.99,unknown,color=blk; size=L,A popular mens shirt made of cottn.
3773,Slim Fti Tee,Clothes > Mens,49.99,unknown,color=blk; size=L,A popular mens shirt made of cottn. Customer said: 'ok quality'.
3774,Slim Fti T-shirt,Apparel/Men,49.99,unknown,color=blk; size=L,A popular mens shirt made of cottn.
3775,3pc Cook Set – Steel,Kitchen ,250,??,material=stl; weight=2.5kg,ชุดหม้อสแตนเลส 3 ชิ้น
3776,Slim Fit Tee,Menswear,49.99,27,color=black; size=L,Same model as 101?
3777,Foldable Table,,399,280,,Foldable wooden table 120cm x 60cm. Might be pine or beech wood.
3778,Foldable Table,,399,280,,Foldable wooden table 120cm x 60cm. Might be pine or beech wood.
3779,Slim Fti T-shirt,Apparel/Men,49.99,unknown,color=blk; size=L,A popular mens shirt made of cottn.
3780,3pc Cook Set – Steel,Kitchen ,250,??,material=stl; weight=2.5kg,ชุดหม้อสแตนเลส 3 ชิ้น
3781,Foldable Table,,399,280,,Foldable wooden table 120cm x 60cm. Might be pine or beech wood.
3782,Coffee Press,Kitchen & Dining,ninety,40,capacity=1L??,1-liter French press. Maybe borosilcate?
3783,Portable Blender,Home Appliances,Unclear,95,500ml,Rechargeable blender (but cable missing?).
3784,Slim Fti T-shirt,Apparel/Men,49.99,unknown,color=blk; size=L,A popular mens shirt made of cottn.
3785,Slim Fit T-shirt,Menswear,49.99,27,color=black; size=L,Same model as 101?
3786,Portable Blender,Home Appliances,Unclear,95,500ml,Rechargeable blender (but cable missing?).
3787,Foldable Table,,399,280,,Foldable wooden table 120cm x 60cm. Might be pine or beech wood.
3788,Coffee Press,Kitchen & Dining,ninety,40,capacity=1L??,1-liter French press. Maybe borosilcate? Customer said: 'ok quality'.
3789,Coffee Press,Kitchen & Dining,ninety,40,capacity=1L??,1-liter French press. Maybe borosilcate? Customer said: 'ok quality'.
3790,Slim Fit Tee,Menswear,49.99,27,color=black; size=L,Same model as 101?
3791,Coffee Press,Kitchen & Dining,ninety,40,capacity=1L??,1-liter French press. Maybe borosilcate?
3792,Slim Fti T-shirt,Clothes > Mens,49.99,unknown,color=blk; size=L,A popular mens shirt made of cottn.
3793,3pc Cook Set – Steel,Kitchen ,250,??,material=stl; weight=2.5kg,ชุดหม้อสแตนเลส 3 ชิ้น Customer said: 'ok quality'.
3794,Slim Fti T-shirt,Clothes > Mens,49.99,unknown,color=blk; size=L,A popular mens shirt made of cottn.
3795,Slim Fti Tee,Apparel/Men,49.99,unknown,color=blk; size=L,A popular mens shirt made of cottn.
3796,Portable Blender,Home Appliances,Unclear,95,500ml,Rechargeable blender (but cable missing?).
3797,Kids Sneakers,Shoes/Kids,179 SAR,143 SAR,"color=red, size=32", Customer said: 'ok quality'.
3798,Kids Sneakers,Shoes/Kids,179 SAR,143 SAR,"color=red, size=32",
3799,Coffee Press,Kitchen & Dining,ninety,40,capacity=1L??,1-liter French press. Maybe borosilcate? Customer said: 'ok quality'.
3800,Slim Fti T-shirt,Clothes > Mens,49.99,unknown,color=blk; size=L,A popular mens shirt made of cottn.
3801,Slim Fit T-shirt,Menswear,49.99,27,color=black; size=L,Same model as 101?
3802,Foldable Table,,399,280,,Foldable wooden table 120cm x 60cm. Might be pine or beech wood.
3803,Wireless EarBud Pro,,129,75,bt=5; battery_life=5-6 hrs?,Premium earbuds. Noise canselling. Some customers reported issues.
3804,Slim Fit Tee,Menswear,49.99,27,color=black; size=L,Same model as 101?
3805,Slim Fit T-shirt,Menswear,49.99,27,color=black; size=L,Same model as 101?
3806,3pc Cook Set – Steel,Kitchen ,250,??,material=stl; weight=2.5kg,ชุดหม้อสแตนเลส 3 ชิ้น
3807,Foldable Table,,399,280,,Foldable wooden table 120cm x 60cm. Might be pine or beech wood.
3808,Coffee Press,Kitchen & Dining,ninety,40,capacity=1L??,1-liter French press. Maybe borosilcate?
3809,Slim Fti Tee,Clothes > Mens,49.99,unknown,color=blk; size=L,A popular mens shirt made of cottn.
3810,3pc Cook Set – Steel,Kitchen ,250,??,material=stl; weight=2.5kg,ชุดหม้อสแตนเลส 3 ชิ้น
3811,Kids Sneakers,Shoes/Kids,179 SAR,143 SAR,"color=red, size=32",
3812,3pc Cook Set – Steel,Kitchen ,250,??,material=stl; weight=2.5kg,ชุดหม้อสแตนเลส 3 ชิ้น
3813,Slim Fti Tee,Clothes > Mens,49.99,unknown,color=blk; size=L,A popular mens shirt made of cottn. Customer said: 'ok quality'.
3814,Wireless EarBud Pro,,129,75,bt=5; battery_life=5-6 hrs?,Premium earbuds. Noise canselling. Some customers reported issues.
3815,Slim Fti T-shirt,Apparel/Men,49.99,unknown,color=blk; size=L,A popular mens shirt made of cottn.
3816,Coffee Press,Kitchen & Dining,ninety,40,capacity=1L??,1-liter French press. Maybe borosilcate?
3817,3pc Cook Set – Steel,Kitchen ,250,??,material=stl; weight=2.5kg,ชุดหม้อสแตนเลส 3 ชิ้น
3818,3pc Cook Set – Steel,Kitchen ,250,??,material=stl; weight=2.5kg,ชุดหม้อสแตนเลส 3 ชิ้น
3819,Wireless EarBud Pro,,129,75,bt=5; battery_life=5-6 hrs?,Premium earbuds. Noise canselling. Some customers reported issues.
3820,Foldable Table,,399,280,,Foldable wooden table 120cm x 60cm. Might be pine or beech wood.
3821,Portable Blender,Home Appliances,Unclear,95,500ml,Rechargeable blender (but cable missing?).
3822,Portable Blender,Home Appliances,Unclear,95,500ml,Rechargeable blender (but cable missing?).
3823,Slim Fti T-shirt,Clothes > Mens,49.99,unknown,color=blk; size=L,A popular mens shirt made of cottn.
3824,Portable Blender,Home Appliances,Unclear,95,500ml,Rechargeable blender (but cable missing?).
3825,Coffee Press,Kitchen & Dining,ninety,40,capacity=1L??,1-liter French press. Maybe borosilcate?
3826,Wireless EarBud Pro,,129,75,bt=5; battery_life=5-6 hrs?,Premium earbuds. Noise canselling. Some customers reported issues.
3827,3pc Cook Set – Steel,Kitchen ,250,??,material=stl; weight=2.5kg,ชุดหม้อสแตนเลส 3 ชิ้น
3828,Foldable Table,,399,280,,Foldable wooden table 120cm x 60cm. Might be pine or beech wood.
3829,Coffee Press,Kitchen & Dining,ninety,40,capacity=1L??,1-liter French press. Maybe borosilcate?
3830,Slim Fit Tee,Menswear,49.99,27,color=black; size=L,Same model as 101?
3831,Foldable Table,,399,280,,Foldable wooden table 120cm x 60cm. Might be pine or beech wood.
3832,Wireless EarBud Pro,,129,75,bt=5; battery_life=5-6 hrs?,Premium earbuds. Noise canselling. Some customers reported issues.
3833,Slim Fti T-shirt,Clothes > Mens,49.99,unknown,color=blk; size=L,A popular mens shirt made of cottn.
3834,Portable Blender,Home Appliances,Unclear,95,500ml,Rechargeable blender (but cable missing?).
3835,Slim Fit T-shirt,Menswear,49.99,27,color=black; size=L,Same model as 101?
3836,Slim Fti T-shirt,Apparel/Men,49.99,unknown,color=blk; size=L,A popular mens shirt made of cottn.
3837,Foldable Table,,399,280,,Foldable wooden table 120cm x 60cm. Might be pine or beech wood.
3838,3pc Cook Set – Steel,Kitchen ,250,??,material=stl; weight=2.5kg,ชุดหม้อสแตนเลส 3 ชิ้น
3839,Slim Fit T-shirt,Menswear,49.99,27,color=black; size=L,Same model as 101?
3840,Foldable Table,,399,280,,Foldable wooden table 120cm x 60cm. Might be pine or beech wood. Customer said: 'ok quality'.
3841,Kids Sneakers,Shoes/Kids,179 SAR,143 SAR,"color=red, size=32", Customer said: 'ok quality'.
3842,Wireless EarBud Pro,,129,75,bt=5; battery_life=5-6 hrs?,Premium earbuds. Noise canselling. Some customers reported issues.
3843,Foldable Table,,399,280,,Foldable wooden table 120cm x 60cm. Might be pine or beech wood.
3844,Kids Sneakers,Shoes/Kids,179 SAR,143 SAR,"color=red, size=32", Customer said: 'ok quality'.
3845,Slim Fit Tee,Menswear,49.99,27,color=black; size=L,Same model as 101?
3846,Portable Blender,Home Appliances,Unclear,95,500ml,Rechargeable blender (but cable missing?).
3847,Portable Blender,Home Appliances,Unclear,95,500ml,Rechargeable blender (but cable missing?).
3848,Slim Fit T-shirt,Menswear,49.99,27,color=black; size=L,Same model as 101?
3849,Foldable Table,,399,280,,Foldable wooden table 120cm x 60cm. Might be pine or beech wood.
3850,Kids Sneakers,Shoes/Kids,179 SAR,143 SAR,"color=red, size=32",
3851,Portable Blender,Home Appliances,Unclear,95,500ml,Rechargeable blender (but cable missing?).
3852,3pc Cook Set – Steel,Kitchen ,250,??,material=stl; weight=2.5kg,ชุดหม้อสแตนเลส 3 ชิ้น
3853,Slim Fit T-shirt,Menswear,49.99,27,color=black; size=L,Same model as 101?
3854,Foldable Table,,399,280,,Foldable wooden table 120cm x 60cm. Might be pine or beech wood.
3855,Kids Sneakers,Shoes/Kids,179 SAR,143 SAR,"color=red, size=32", Customer said: 'ok quality'.
3856,Foldable Table,,399,280,,Foldable wooden table 120cm x 60cm. Might be pine or beech wood.
3857,3pc Cook Set – Steel,Kitchen ,250,??,material=stl; weight=2.5kg,ชุดหม้อสแตนเลส 3 ชิ้น
3858,Slim Fti Tee,Clothes > Mens,49.99,unknown,color=blk; size=L,A popular mens shirt made of cottn.
3859,Slim Fti T-shirt,Clothes > Mens,49.99,unknown,color=blk; size=L,A popular mens shirt made of cottn.
3860,Slim Fti T-shirt,Clothes > Mens,49.99,unknown,color=blk; size=L,A popular mens shirt made of cottn.
